rowid,kepoi_name,koi_score,koi_period,koi_eccen,koi_ror,koi_srho,koi_prad,koi_sma,koi_teq,koi_insol,koi_dor,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,Predict
3493,K00666.01,1,22.24814617,0,0.026424,0.43351,2.72,0.1566,609,32.58,22.5,1,5629,4.503,0.26,0.943,1.033,,0
3497,K00104.01,1,2.508057497,0,0.039108,5.95213,3.25,0.034,997,234.06,12.56,1,4780,4.597,0.34,0.761,0.835,,0
3499,K00717.02,1,0.900375925,0,0.005833,3.91031,0.82,0.0186,2078,4399.18,5.51,2,5676,4.247,0.32,1.28,1.056,,0
3500,K00718.01,1,4.585466941,0,0.020175,0.21462,3.29,0.0571,1307,688.54,6.2,3,5788,4.16,0.26,1.495,1.179,,0
3501,K00718.02,1,22.71443351,0,0.024589,0.20336,4.01,0.1659,766,81.57,17.7,3,5788,4.16,0.26,1.495,1.179,,0
3502,K00718.03,0.997,47.903427,0,0.02177,0.15488,3.55,0.2728,598,30.17,26.6,3,5788,4.16,0.26,1.495,1.179,,0
3503,K00719.01,1,9.034190783,0,0.025742,3.99034,1.8,0.0733,586,27.87,25.8,4,4499,4.635,-0.26,0.639,0.643,,0
3506,K00618.01,1,9.07098164,0,0.028977,4.2829,2.94,0.0854,825,109.61,26.509,1,5672,4.506,0.14,0.929,1.008,,0
3508,K00620.01,0.978,45.15535633,0,0.072072,2.41249,7.65,0.2528,523,17.68,63.828,3,6046,4.486,-0.08,0.972,1.053,,0
3509,K00670.01,1,9.48965527,0,0.016446,0.44261,2.16,0.0879,926,173.79,12.82,1,5672,4.279,0.2,1.204,1.005,,0
3510,K00671.01,1,4.22865217,0,0.011156,1.00597,1.83,0.0546,1379,854.59,9.834,4,5966,4.169,0.18,1.499,1.213,,0
3512,K00671.02,0.999,7.46662068,0,0.010079,1.01679,1.65,0.0797,1141,401.08,14.42,4,5966,4.169,0.18,1.499,1.213,,0
3513,K00671.03,0.992,16.25951967,0,0.010516,1.98469,1.72,0.1339,880,142.1,30.3,4,5966,4.169,0.18,1.499,1.213,,0
3514,K00671.04,1,11.1317901,0,0.009009,1.21093,1.47,0.104,999,235.55,19.94,4,5966,4.169,0.18,1.499,1.213,,0
3515,K00719.02,0.997,28.1224393,0,0.012866,2.15807,0.9,0.1563,401,6.13,44.9,4,4499,4.635,-0.26,0.639,0.643,,0
3516,K00111.01,0.999,11.42755098,0,0.021404,0.5464,2.35,0.0964,852,124.31,15.57,4,5979,4.394,-0.34,1.005,0.913,,0
3518,K00719.03,0.999,45.9029768,0,0.016968,2.827,1.18,0.2166,341,3.19,68,4,4499,4.635,-0.26,0.639,0.643,,0
3519,K00719.04,1,4.159816554,0,0.012296,3.50618,0.86,0.0437,759,78.4,14.75,4,4499,4.635,-0.26,0.639,0.643,,0
3520,K00720.01,1,5.69059163,0,0.035077,1.84642,3.1,0.0586,860,129.31,14.68,4,5244,4.538,-0.04,0.81,0.826,,0
3521,K00097.01,0.999,4.885488596,0,0.079898,0.32016,16.66,0.0605,1496,1182.79,7.392,1,6036,3.968,0.1,1.909,1.236,,0
3522,K00620.02,1,130.1780296,0,0.098365,2.40696,10.44,0.5121,367,4.31,129.19,3,6046,4.486,-0.08,0.972,1.053,,0
3523,K00620.03,0.97,85.3162004,0,0.059763,2.61022,6.34,0.3864,423,7.57,100.1,3,6046,4.486,-0.08,0.972,1.053,,0
3526,K00623.01,0.284,10.34973276,0,0.011865,0.0909,1.44,0.0898,930,177.25,8.01,4,6003,4.303,-0.38,1.109,0.902,,0
3527,K00672.01,1,16.08786246,0,0.025603,1.04191,2.56,0.1207,668,47.17,24.2,3,5506,4.473,0.04,0.914,0.904,,0
3528,K00672.02,1,41.74938613,0,0.029414,2.02141,2.94,0.228,486,13.22,57.11,3,5506,4.473,0.04,0.914,0.904,,0
3529,K00673.01,1,4.41746257,0,0.015765,1.48848,3.95,0.0589,1810,2536.07,11.537,1,6570,3.86,-0.12,2.297,1.396,,0
3530,K00105.01,1,8.981014925,0,0.029697,12.93802,3.14,0.078,880,141.77,38.07,1,5666,4.362,-0.4,0.967,0.785,,0
3531,K00674.01,1,16.33888067,0,0.036942,0.17114,10.47,0.1295,963,203.31,13.42,1,4877,3.645,0.16,2.595,1.085,,0
3533,K00720.02,1,10.04157214,0,0.033566,1.49621,2.97,0.0855,712,60.74,19.98,4,5244,4.538,-0.04,0.81,0.826,,0
3534,K00720.03,1,18.36974658,0,0.040429,0.4924,3.58,0.1279,582,27.14,20.6,4,5244,4.538,-0.04,0.81,0.826,,0
3535,K00721.01,1,13.72462702,0,0.016659,0.11232,2.13,0.1116,831,112.82,10.38,1,5817,4.293,0,1.171,0.982,,0
3536,K00722.01,0.995,46.40626,0,0.019827,1.19551,2.66,0.2559,588,28.23,51.44,1,6086,4.276,-0.1,1.227,1.037,,0
3538,K00623.02,0.985,15.67750191,0,0.011755,0.06806,1.42,0.1185,810,101.79,9.6,4,6003,4.303,-0.38,1.109,0.902,,0
3539,K00623.03,0.973,5.59931543,0,0.010106,0.06759,1.22,0.0596,1142,402.39,4.82,4,6003,4.303,-0.38,1.109,0.902,,0
3540,K00623.04,0.992,25.2100146,0,0.007878,0.20773,0.95,0.1626,691,54.06,19.11,4,6003,4.303,-0.38,1.109,0.902,,0
3541,K00624.01,1,17.79001678,0,0.026716,1.80367,2.7,0.1304,655,43.5,31.13,3,5569,4.474,0.07,0.927,0.935,,0
3542,K00624.02,0.999,49.5674085,0,0.028762,1.12085,2.91,0.2583,465,11.09,52.6,3,5569,4.474,0.07,0.927,0.935,,0
3543,K00098.01,0.994,6.790120801,0,0.045139,0.2079,9.86,0.0769,1434,998.97,7.97,1,6372,3.954,0.04,2.001,1.313,,0
3545,K00676.01,0.378,7.972510087,0,0.055326,1.09862,3.22,0.0642,497,14.45,15.45,2,3912,4.728,-0.12,0.533,0.556,,0
3546,K00676.02,1,2.453236139,0,0.038903,3.40726,2.26,0.0293,737,69.36,10.27,2,3912,4.728,-0.12,0.533,0.556,,0
3548,K00678.01,1,6.0404622,0,0.014443,4.4523,1.3,0.0636,841,118.56,20.48,2,5297,4.578,0.21,0.825,0.938,,0
3549,K00678.02,1,4.13852825,0,0.014382,2.92785,1.3,0.0494,954,196.51,13.84,2,5297,4.578,0.21,0.825,0.938,,0
3550,K00723.01,1,3.936993144,0,0.036449,1.41824,3.36,0.048,1004,240.16,10.51,3,5431,4.563,0.12,0.843,0.945,,0
3551,K00723.02,1,28.08185982,0,0.039445,2.17808,3.63,0.1777,522,17.52,44.9,3,5431,4.563,0.12,0.843,0.945,,0
3552,K00111.02,1,23.66834635,0,0.021099,0.32337,2.32,0.1566,668,47.11,21.2,4,5979,4.394,-0.34,1.005,0.913,,0
3553,K00723.03,1,10.08881066,0,0.05115,1.9835,4.71,0.0898,734,68.62,22,3,5431,4.563,0.12,0.843,0.945,,0
3556,K00624.03,1,1.311842968,0,0.014172,2.0108,1.43,0.0229,1562,1410.6,5.677,3,5569,4.474,0.07,0.927,0.935,,0
3558,K00626.01,1,14.58649856,0,0.018838,0.87025,2.45,0.1172,852,124.89,21.39,2,6063,4.29,-0.14,1.191,1.009,,0
3561,K00627.01,1,7.75192755,0,0.018961,0.94148,1.89,0.0768,852,124.47,14.41,2,5604,4.52,0.18,0.912,1.004,,0
3562,K00679.01,0.995,31.80475991,0,0.020187,0.06174,2.99,0.2061,664,45.9,14.89,2,5867,4.235,0.24,1.356,1.153,,0
3563,K00679.02,0.767,16.2580276,0,0.00623,0.52634,0.92,0.1317,830,112.41,19.45,2,5867,4.235,0.24,1.356,1.153,,0
3564,K00680.01,0.999,8.600153929,0,0.062067,0.10675,26.52,0.0975,1703,1986.75,7.473,1,6093,3.475,-0.18,3.913,1.667,,0
3574,K02289.02,0.927,20.0983676,0,0.011476,1.24221,1.58,0.1495,775,85.34,29.82,2,6053,4.279,0.06,1.26,1.098,,0
3581,K04068.01,0.402,19.597317,0,0.033991,0.31615,3.78,0.1366,671,47.9,18.58,1,5569,4.368,-0.02,1.019,0.883,,0
3585,K04139.01,0.987,3.74031708,0,0.011906,2.12805,1.38,0.049,1287,646.81,11.63,1,6260,4.433,-0.08,1.063,1.118,,0
3590,K04072.01,1,0.692978457,0,0.008898,0.30427,2.24,0.0165,3186,24240.83,1.977,1,6105,3.805,-0.26,2.304,1.235,,0
3597,K02298.02,0.989,31.8055128,0,0.011023,3.02114,0.63,0.1596,378,4.84,54.5,3,4729,4.726,-1.42,0.525,0.534,,0
3599,K04146.01,0.999,3.50472344,0,0.008606,3.55885,0.8,0.0419,1019,254.49,13.22,2,5115,4.477,0.08,0.854,0.798,,0
3600,K04076.01,0.995,124.827797,0,0.022786,4.0876,2.57,0.4679,350,3.56,149.9,1,5349,4.353,0.18,1.032,0.875,,0
3614,K04084.01,0.82,214.881456,0,0.024625,2.21504,2.68,0.6687,286,1.59,175.5,3,5323,4.378,0.16,0.995,0.862,,0
3625,K02243.02,0.992,8.45805119,0,0.015703,1.07235,2.52,0.0875,1117,367.05,15.95,3,6172,4.198,0.16,1.471,1.25,,0
3632,K00435.05,0.915,62.3026877,0,0.028719,0.50914,3.05,0.2965,454,10.05,47.1,6,5688,4.415,-0.12,0.971,0.895,,0
3633,K02175.02,0.001,72.3826983,0,0.019396,0.28658,4.21,0.355,575,25.83,43,2,5508,3.897,0.1,1.988,1.136,,0
3640,K04091.01,0.958,225.585245,0,0.024932,1.46229,3.71,0.7681,348,3.48,157.86,1,5929,4.243,0.3,1.363,1.185,,0
3641,K04092.01,0.966,24.4972683,0,0.021608,0.29952,2.74,0.1772,722,64.25,21.2,1,6392,4.399,0.07,1.162,1.232,,0
3652,K04024.01,0.988,8.40693068,0,0.011643,11.30804,1.95,0.0781,1048,285.67,34.8,1,5365,4.02,-0.06,1.533,0.899,,0
3661,K04159.01,0.987,0.971915957,0,0.008139,1.14789,0.79,0.018,1609,1591.27,3.86,1,5196,4.458,0.12,0.889,0.828,,0
3662,K04160.01,0.987,3.03196812,0,0.008297,4.53071,0.9,0.0397,1269,614.2,13.01,1,5755,4.402,-0.14,0.993,0.909,,0
3677,K04169.01,0,1.005205893,0,0.009003,2.00283,0.85,0.0194,1682,1893.23,4.747,1,5718,4.549,-0.08,0.863,0.96,,0
3684,K04032.01,1,3.95116635,0,0.007162,1.62159,0.83,0.0479,1160,427.07,11.02,5,5574,4.354,0.12,1.065,0.933,,0
3685,K04032.02,0.993,2.89223998,0,0.006001,1.55876,0.7,0.0389,1287,647.55,8.83,5,5574,4.354,0.12,1.065,0.933,,0
3692,K04034.01,0.1,6.96704926,0,0.015917,0.1128,6.14,0.0867,1774,2341.58,6.61,2,6303,3.595,0.28,3.53,1.786,,0
3695,K02194.02,0.979,67.968656,0,0.016483,1.02857,1.71,0.3031,443,9.09,63.1,3,5670,4.387,-0.36,0.95,0.802,,0
3717,K02195.02,0.976,30.0899459,0,0.017063,0.08382,2.25,0.1982,660,44.79,15.89,3,6056,4.332,0.16,1.209,1.147,,0
3719,K00435.06,0.997,9.91937693,0,0.012428,1.03249,1.32,0.0871,838,116.43,17.51,6,5688,4.415,-0.12,0.971,0.895,,0
3721,K02263.02,1,9.47850818,0,0.012482,0.35078,1.47,0.0914,946,189.14,11.85,3,6249,4.428,-0.04,1.076,1.13,,0
3723,K04117.01,1,4.24263096,0,0.012243,2.03642,1.1,0.0481,926,174.24,12.47,1,5072,4.521,0.14,0.825,0.822,,0
3729,K04051.01,0.996,163.692336,0,0.029844,4.68026,2.75,0.5442,274,1.34,187.9,1,4999,4.49,0.18,0.843,0.8,,0
3733,K04121.01,0.995,198.088873,0,0.03061,1.78374,3.24,0.6314,288,1.63,154.7,1,5275,4.397,0.18,0.969,0.855,,0
3741,K02195.03,0.997,6.84978728,0,0.013842,0.02164,1.83,0.0739,1081,322.19,3.77,3,6056,4.332,0.16,1.209,1.147,,0
3744,K02287.02,0.08,28.9060526,0,0.010783,1.1896,0.79,0.165,414,6.94,37.5,2,4657,4.641,0.02,0.67,0.748,,0
3745,K04126.01,1,8.10503551,0,0.013451,0.66331,1.45,0.0805,959,199.74,13.21,1,6201,4.472,-0.2,0.989,1.058,,0
3746,K04127.01,0.991,8.82715783,0,0.017452,8.69135,1.67,0.0829,797,95.25,32.96,1,5550,4.539,0.12,0.878,0.972,,0
3767,K04411.01,0.994,11.17931581,0,0.008869,2.57563,1.81,0.1074,1159,426.61,25.72,1,6292,4.014,-0.08,1.873,1.324,,0
3777,K04276.01,0.979,56.644452,0,0.009727,0.05974,2.44,0.323,733,68.37,21.64,1,6237,3.862,0.12,2.295,1.399,,0
3783,K04347.01,1,3.0570982,0,0.011032,0.58289,0.99,0.04,1202,493.09,6.604,1,6021,4.57,-0.5,0.819,0.922,,0
3794,K04212.01,0.956,5.79179934,0,0.011738,0.12599,1.69,0.0654,1222,528.14,6.07,2,6174,4.244,0.02,1.318,1.109,,0
3816,K04215.01,0.868,26.5487294,0,0.010812,0.42819,2.54,0.1784,836,115.61,25.17,1,5456,3.802,-0.24,2.154,1.074,,0
3823,K04288.01,0.999,6.28384079,0,0.005442,0.67432,0.73,0.0674,1108,356.49,11.21,4,5888,4.275,0.06,1.227,1.036,,0
3833,K04424.01,0.985,2.27164952,0,0.008338,0.30293,0.97,0.0351,1522,1269.46,4.356,1,6274,4.434,-0.1,1.062,1.115,,0
3845,K04290.01,0.914,4.83809469,0,0.036066,34.49907,0.79,0.0316,354,3.7,34.95,1,3187,5.091,0.1,0.2,0.18,,0
3847,K04292.01,0.995,9.3281912,0,0.006063,1.25917,0.59,0.085,788,91.02,17.96,1,5525,4.514,0.08,0.888,0.939,,0
3850,K04360.01,0.995,2.71603664,0,0.009258,3.25287,1.05,0.0396,1360,807.43,10.82,1,6011,4.452,0.14,1.041,1.119,,0
3859,K04222.01,0.996,3.38557445,0,0.010068,4.33955,1.63,0.0432,1476,1122.9,13.8,1,5718,4.069,-0.18,1.48,0.936,,0
3864,K04295.01,1,13.3997555,0,0.012052,2.12774,1.51,0.1168,886,145.65,27.23,1,6401,4.389,-0.04,1.15,1.183,,0
3868,K04364.01,1,4.56383697,0,0.013,2.78257,1.22,0.051,980,218.18,14.52,1,5408,4.496,-0.06,0.861,0.848,,0
3874,K04441.01,0.996,0.341842017,0,0.021058,0.3297,1.72,0.0089,2023,3991.16,1.268,1,5016,4.601,0.02,0.747,0.817,,0
3882,K04230.01,0.877,5.49548533,0,0.008542,3.00666,1.3,0.0614,1293,661.04,16.87,1,6157,4.159,-0.26,1.392,1.02,,0
3885,K02541.02,0.995,20.4853893,0,0.009922,0.03028,3.6,0.153,1015,251.16,8.76,2,4938,3.45,0,3.324,1.136,,0
3886,K04300.01,1,3.58273837,0,0.017176,8.75587,1.64,0.0445,1064,302.74,18.11,1,5448,4.517,0.07,0.872,0.912,,0
3887,K04301.01,0.999,15.604841,0,0.008408,0.50689,1.57,0.1266,1013,248.62,18.69,2,6254,4.019,-0.26,1.706,1.11,,0
3900,K02442.02,1,12.3101351,0,0.016487,0.51981,1.51,0.0968,651,42.42,16.09,2,5009,4.491,0.16,0.84,0.797,,0
3901,K04232.01,0.998,2.61576515,0,0.010133,0.97758,1.06,0.0364,1379,851.6,7.07,1,6088,4.446,-0.4,0.958,0.934,,0
3903,K04234.01,0.999,6.94245216,0,0.011886,0.96902,1.34,0.0743,1003,239.39,13.52,1,6108,4.466,0.07,1.03,1.132,,0
3906,K04304.01,0.966,9.4061364,0,0.008249,0.54468,1.14,0.0878,981,219.36,13.66,1,5855,4.24,0.04,1.268,1.02,,0
3910,K04371.01,0.997,66.373298,0,0.018689,0.94331,1.99,0.3237,471,11.59,60.3,1,6143,4.47,-0.22,0.976,1.027,,0
3911,K02732.02,0.948,13.61165024,0,0.008943,0.2626,1.46,0.1211,958,198.73,13.701,4,6170,4.192,0.24,1.499,1.282,,0
3939,K04446.01,0.895,85.7567919,0,0.012371,1.45222,2.99,0.3912,528,18.44,82.6,1,5037,3.783,0.08,2.213,1.083,,0
3943,K04241.01,0.992,2.55315031,0,0.012589,3.03742,1.25,0.0366,1312,699.7,10.15,1,5970,4.521,-0.18,0.908,0.996,,0
3944,K02458.02,1,2.936587946,0,0.017796,0.59013,1.77,0.0372,1190,473.18,6.46,2,5455,4.421,-0.2,0.909,0.795,,0
3950,K04312.01,0.99,7.84931877,0,0.007513,1.26826,0.81,0.0726,925,172.98,16.04,1,5678,4.365,-0.28,0.99,0.828,,0
3956,K04382.01,1,2.94648935,0,0.006963,0.816,0.89,0.0427,1497,1187.5,7.208,2,6481,4.378,-0.08,1.171,1.194,,0
3965,K04246.01,0.364,6.98472143,0,0.008855,2.14824,1.19,0.0726,1059,297.15,17.69,2,5839,4.279,0.12,1.227,1.044,,0
3974,K04383.01,0.999,4.34195312,0,0.007868,2.10125,0.94,0.0527,1236,552.7,12.79,2,6164,4.378,-0.12,1.09,1.032,,0
3975,K04384.01,0.997,122.358116,0,0.017273,0.78973,2.15,0.4823,407,6.46,85.5,1,5998,4.324,-0.12,1.139,0.998,,0
3986,K02485.02,0.998,3.60082855,0,0.015617,3.43025,1.36,0.0422,927,174.45,13.3,3,4838,4.524,0.18,0.796,0.771,,0
3999,K02365.02,0.947,110.978266,0,0.011132,0.66317,1.86,0.4808,463,10.84,75.6,2,5883,4.149,0.2,1.529,1.205,,0
4006,K04255.01,0.974,6.30558387,0,0.013131,1.61163,2.52,0.0657,1125,378.9,15.02,1,4934,3.927,0.28,1.756,0.952,,0
4011,K04327.01,0.992,0.991659646,0,0.008786,0.26834,1.19,0.0205,2102,4614.18,2.407,1,6117,4.315,0.14,1.244,1.17,,0
4020,K04189.01,0.997,64.2729088,0,0.03795,0.03848,5.38,0.3308,554,22.31,20.33,1,6341,4.278,-0.04,1.299,1.165,,0
4021,K04190.01,0.931,3.4327371,0,0.007773,0.17777,0.75,0.0442,1134,390.57,4.8,1,5757,4.536,-0.06,0.881,0.974,,0
4026,K04261.01,0.741,1.450889836,0,0.010797,2.0073,1.21,0.0252,1700,1970.75,6.07,1,6046,4.423,-0.14,1.023,1.011,,0
4027,K02485.03,0.994,5.72716067,0,0.016114,3.31866,1.4,0.0575,794,93.96,17.92,3,4838,4.524,0.18,0.796,0.771,,0
4038,K02842.03,0.947,3.036208739,0,0.039143,34.87047,1.4,0.0283,520,17.31,25.71,3,3464,4.923,-0.14,0.328,0.328,,0
4039,K04192.01,1,18.0541469,0,0.015187,1.57821,1.51,0.1327,635,38.57,30.07,2,5505,4.501,0.16,0.909,0.955,,0
4043,K04194.01,0.996,1.538185321,0,0.016308,1.13128,1.29,0.0241,1234,547.92,5.21,1,5107,4.615,-0.2,0.723,0.794,,0
4053,K04335.01,0.994,7.61758198,0,0.008523,1.36446,1,0.0772,1020,255.32,16.12,1,6202,4.401,-0.12,1.072,1.05,,0
4056,K04400.01,0.995,2.20923119,0,0.007076,1.38035,0.84,0.0336,1507,1217.79,7.088,1,5991,4.375,-0.02,1.092,1.032,,0
4063,K04199.01,0.146,0.539915033,0,0.008937,2.85988,0.82,0.0121,1871,2901.68,3.532,1,5102,4.502,0.1,0.837,0.811,,0
4066,K04268.01,0.996,0.849906734,0,0.010761,2.42054,0.59,0.014,1139,396.64,4.52,1,4296,4.733,-1,0.505,0.503,,0
4070,K04337.01,0.998,8.18504859,0,0.00943,0.36344,0.93,0.0794,892,149.41,10.88,1,5984,4.521,-0.2,0.906,0.993,,0
4072,K02585.02,1,10.42317343,0,0.008625,1.48008,1.07,0.0905,901,155.7,20.41,3,5767,4.287,-0.14,1.135,0.91,,0
4085,K04204.01,0.974,20.9254083,0,0.00951,0.54814,1.26,0.1499,729,66.95,23.32,1,5821,4.283,0.1,1.21,1.025,,0
4086,K02498.02,0.905,13.0600399,0,0.009582,3.24406,0.8,0.1006,630,37.3,30.81,2,5168,4.566,-0.12,0.769,0.793,,0
4092,K04617.01,0.896,27.4784659,0,0.008174,0.56321,1.52,0.181,736,69.3,28.2,1,5432,3.993,0.21,1.707,1.046,,0
4127,K03158.02,1,4.54586982,0,0.008238,4.15244,0.65,0.0475,868,134.21,16.55,5,5051,4.562,-0.36,0.721,0.692,,0
4146,K04491.01,0.944,114.336052,0,0.014536,0.22412,2.09,0.4679,429,8.02,53.7,1,5802,4.218,0.14,1.316,1.044,,0
4151,K04561.01,0.997,1.5184181,0,0.013338,0.35882,1.85,0.0264,1926,3261.65,3.52,1,6302,4.259,-0.18,1.269,1.063,,0
4163,K04706.01,0.665,101.952048,0,0.011344,4.09448,1.31,0.4322,428,7.92,131.03,1,6210,4.407,-0.18,1.054,1.028,,0
4169,K00701.05,0.989,12.4418003,0,0.007881,2.35251,0.57,0.0942,576,26.03,26.8,5,4926,4.653,-0.36,0.662,0.727,,0
4174,K04566.01,1,3.94660745,0,0.015963,1.57773,1.4,0.0471,981,218.91,10.91,1,5376,4.576,-0.02,0.806,0.897,,0
4185,K03158.03,1,6.18943952,0,0.00829,3.55108,0.65,0.0584,783,88.79,19.3,5,5051,4.562,-0.36,0.721,0.692,,0
4189,K04500.01,0.806,8.70179611,0,0.015641,2.711,1.37,0.0777,750,74.58,22.14,3,5295,4.548,-0.1,0.8,0.825,,0
4194,K04571.01,0.995,47.3128645,0,0.01813,0.00872,3.71,0.2788,658,44.26,10.11,1,5749,4.002,0.34,1.876,1.288,,0
4196,K04640.01,0.987,6.1082945,0,0.007529,0.59239,1.06,0.0706,1267,608.39,10.53,1,6720,4.316,-0.14,1.289,1.261,,0
4228,K03158.04,1,7.74347801,0,0.00789,3.08817,0.62,0.0678,727,65.88,21.39,5,5051,4.562,-0.36,0.721,0.692,,0
4250,K04510.01,1,5.17624997,0,0.008007,0.30556,1.31,0.0586,1243,565.42,7.564,1,5578,4.088,0.14,1.497,1.001,,0
4253,K04513.01,0.872,3.91794676,0,0.009856,1.72996,0.94,0.0482,1030,266.81,11.2,1,5500,4.547,0.16,0.87,0.974,,0
4269,K03158.05,1,9.74048508,0,0.01212,1.86857,0.95,0.079,673,48.52,21.08,5,5051,4.562,-0.36,0.721,0.692,,0
4274,K04585.01,0.552,6.76289308,0,0.00678,0.14473,1.21,0.0761,1337,754.37,7.05,1,6547,4.122,-0.16,1.63,1.289,,0
4388,K04473.01,0.334,13.6471211,0,0.008279,0.10188,1.25,0.1075,913,164.06,10.01,1,5771,4.106,-0.3,1.382,0.89,,0
4389,K04474.01,0.972,16.473474,0,0.019767,1.98837,1.63,0.1126,612,33.22,30.55,1,5364,4.529,-0.54,0.754,0.702,,0
4408,K03158.01,1,3.60011712,0,0.00634,2.25676,0.5,0.0407,938,182.81,11.56,5,5051,4.562,-0.36,0.721,0.692,,0
4420,K03296.01,0.956,62.869463,0,0.022926,0.08338,1.96,0.2829,349,3.51,25.9,1,4762,4.535,0.2,0.781,0.762,,0
4422,K03298.01,0.99,29.9632816,0,0.032143,2.79198,2.24,0.1614,391,5.55,51,1,4463,4.623,-0.28,0.638,0.624,,0
4424,K01196.02,0.971,11.63486009,0,0.015413,0.62776,2.61,0.1011,961,201.96,16.5,3,5570,4.066,0.16,1.548,1.019,,0
4428,K04765.01,0.919,10.8118317,0,0.0095,0.50673,1.24,0.0994,922,170.74,14.63,1,6025,4.331,0.12,1.196,1.119,,0
4445,K03303.01,0.979,29.3493852,0,0.02561,1.05666,2.02,0.1715,451,9.81,36.4,1,4987,4.613,-0.12,0.722,0.784,,0
4461,K03305.01,0.97,65.6491001,0,0.028187,1.54521,2.52,0.3094,390,5.48,70.61,1,5436,4.573,0,0.819,0.919,,0
4462,K03306.01,1,25.1593389,0,0.017285,1.58864,1.76,0.1694,619,34.7,37.6,1,5973,4.506,-0.1,0.935,1.024,,0
4464,K03308.01,1,31.7787564,0,0.014837,0.46544,1.5,0.1803,564,23.96,29.18,2,5638,4.391,-0.42,0.928,0.773,,0
4479,K00279.03,0.984,7.5143967,0,0.005597,0.43555,0.96,0.082,1199,488.52,10.91,3,6206,4.159,0.22,1.573,1.305,,0
4480,K01196.03,0.912,33.1981761,0,0.018978,0.56912,3.21,0.2034,678,49.9,32.1,3,5570,4.066,0.16,1.548,1.019,,0
4481,K03308.02,0.96,5.32784157,0,0.0085,0.43945,0.86,0.0548,1023,259.32,8.7,2,5638,4.391,-0.42,0.928,0.773,,0
4495,K03234.01,0.993,2.41810158,0,0.00629,2.12337,0.85,0.0368,1602,1555.96,8.69,1,6258,4.307,0,1.239,1.135,,0
4497,K03237.01,0.999,33.4203001,0,0.021125,0.51388,2.46,0.2015,581,27.02,31.2,1,5731,4.372,0.08,1.066,0.977,,0
4503,K03315.01,0.974,31.1748311,0,0.012989,5.02013,1.31,0.1942,585,27.62,63.65,1,6086,4.511,-0.26,0.921,1.003,,0
4504,K03316.01,0.996,47.0568476,0,0.03515,3.08654,2.84,0.2388,411,6.72,71.22,1,5288,4.613,-0.24,0.74,0.828,,0
4518,K03245.01,0.973,10.60052083,0,0.00769,0.33063,1.09,0.0948,987,224.28,12.52,1,6035,4.212,-0.16,1.303,1.009,,0
4520,K03324.01,1,21.8634638,0,0.027476,2.98859,2.37,0.1466,551,21.77,42.3,1,5383,4.587,-0.1,0.789,0.885,,0
4534,K03246.01,1,0.689967868,0,0.009888,3.77107,0.78,0.0141,1539,1336.82,4.561,1,4872,4.615,0.1,0.726,0.814,,0
4545,K03319.02,0.994,8.23983041,0,0.014368,0.41049,2.35,0.0817,1093,338.17,11.379,3,5794,4.118,0.14,1.496,1.072,,0
4559,K03255.01,0.955,66.6504521,0,0.020972,2.3463,1.56,0.2875,308,2.14,82,1,4550,4.627,0,0.679,0.713,,0
4561,K03319.03,0.986,3.54553077,0,0.009926,0.42542,1.62,0.0466,1448,1039.47,6.563,3,5794,4.118,0.14,1.496,1.072,,0
4576,K01151.03,0.975,5.24970432,0,0.007159,1.99583,0.67,0.0558,954,195.3,14.27,5,5528,4.499,-0.2,0.853,0.838,,0
4579,K03260.01,0.502,56.6746666,0,0.028378,1.54867,4.01,0.2836,522,17.59,64.1,1,5541,4.189,0.14,1.295,0.945,,0
4583,K03330.01,0.993,16.2951259,0,0.012961,1.9121,1.15,0.116,574,25.59,29.9,1,4915,4.512,0.16,0.812,0.781,,0
4597,K03261.01,1,12.27057043,0,0.015746,4.00699,1.67,0.1058,811,102.25,31.7,1,6075,4.486,-0.12,0.969,1.048,,0
4598,K03262.01,0.966,13.2274753,0,0.015374,0.10521,1.94,0.1176,867,133.34,9.91,1,6269,4.405,0.21,1.155,1.237,,0
4609,K04803.01,0.995,4.36125889,0,0.012616,2.9952,1.2,0.0518,1000,236.01,14.44,1,5520,4.544,0.14,0.873,0.972,,0
4619,K03266.01,0.99,54.5091549,0,0.029482,0.25447,1.94,0.2401,308,2.13,34.2,1,4406,4.67,-0.34,0.603,0.621,,0
4646,K03274.01,0.997,35.6225528,0,0.023364,2.56109,2.24,0.2101,523,17.67,55.6,1,5799,4.539,-0.1,0.878,0.975,,0
4666,K03277.01,0.994,42.9136635,0,0.011762,2.02553,3.19,0.2697,810,101.56,58.2,1,6049,3.8,0.18,2.483,1.419,,0
4670,K04747.01,0.98,92.263742,0,0.015844,1.14445,2.22,0.4204,469,11.42,80.16,1,6084,4.287,0.14,1.283,1.167,,0
4679,K03220.01,0.899,81.4160138,0,0.030244,0.02705,4.63,0.4039,522,17.53,21.2,1,6352,4.267,0.32,1.401,1.323,,0
4686,K03280.01,1,47.1607932,0,0.02451,6.65919,2.58,0.262,503,15.07,92.167,1,5936,4.501,0.07,0.965,1.075,,0
4705,K03286.01,0.945,18.1373788,0,0.021423,0.1568,1.41,0.1132,433,8.31,13.97,1,4257,4.648,-0.3,0.602,0.589,,0
